symbol,timestamp,ofi_lv0,ofi_lv1,ofi_lv2,ofi_lv3,ofi_lv4,ofi_lv5,ofi_lv6,ofi_lv7,ofi_lv8,ofi_lv9
AAPL,2024-10-21 12:10:00,0.03763440860215053,-4.419952210274791,-16.094982078853047,-5.6117084826762245,13.99163679808841,18.202508960573475,-1.2419354838709675,0.30107526881720426,14.585424133811228,41.51075268817204
AAPL,2024-10-21 12:11:00,-0.0034094575918270434,11.786494894946088,-57.589148183550584,63.450005783901275,-23.150217048505624,23.45365877417823,-3.5765210138265684,10.934130496989328,-4.88916218667998,-0.9614670408952262
AAPL,2024-10-21 12:12:00,-5.204643231605617,-27.87271038010769,6.330264959720601,20.243094293720596,7.137382790491153,9.663697794427677,-2.3381081555057226,10.687977373387614,7.130144065551507,-7.658570986145679
AAPL,2024-10-21 12:13:00,-3.1833768814795422,-21.920317982796632,19.103721481139733,-2.2837268932353236,12.626241565781358,-14.799242306617394,15.411696337075957,37.248969705573124,-8.698923347869098,-26.570816383566743
AAPL,2024-10-21 12:14:00,-0.07743641699605684,-0.6124516616960859,2.217497395796173,17.827975094773997,-5.431108701132532,5.744374206252944,6.416663099264165,14.709399392114616,-20.21442467310702,2.259735441430386
AAPL,2024-10-21 12:15:00,-8.70299792547525,-1.6697408353592176,-25.298678371030835,23.727157584810396,-5.391579125939322,-5.1319975675011245,25.98972657390009,48.09976120681847,-40.41755022060694,-29.77821418353865
AAPL,2024-10-21 12:16:00,-16.372469131317114,0.8992012290381011,14.356078496504402,-14.118627089702134,9.879535581379656,2.059209740957383,-2.2694126256675884,20.339075418718952,-28.92235987771901,22.00512791234799
AAPL,2024-10-21 12:17:00,-8.171997666589355,-17.201640884353264,3.035870331714471,-2.9725215125936235,4.439290324545559,16.051616168005566,19.90614816220484,-21.226727391570204,-3.3282494968876146,32.239675946425265
AAPL,2024-10-21 12:18:00,-15.533035840719208,6.223235649733309,0.04509591050531383,-8.708521384248382,7.541038367833035,10.547432401520624,0.6764386575797074,-15.097108705834508,-1.1073551357415952,35.199863477758846
AAPL,2024-10-21 12:19:00,-15.660460674272688,28.204232945501598,-5.1807884656856205,4.975405374875487,1.6327955719405622,-0.6007455406196408,7.029236282976823,-3.4401667710697383,-3.1885724848273247,-2.5570194805861637
AAPL,2024-10-21 12:20:00,-9.403681159551665,4.053717191586181,14.178582921268875,17.996618880786095,-5.04357836627583,1.9514406015310222,25.35458694597915,-15.177871345241284,-1.461223638827577,-3.6247773492206665
AAPL,2024-10-21 12:21:00,0.0,-6.007233433626928,5.228358611645214,9.867182137039073,0.606747789499568,-6.906597178346146,17.130942907785673,-8.507378580430112,0.2280683180388447,5.6113412589179905
AAPL,2024-10-21 12:22:00,0.7484725050916496,-7.686441045196516,-11.784460718464272,18.871062096459678,-14.364302118992937,6.730944230185899,20.277765740780865,-19.030311565628114,-2.951423495255016,-2.383433721887594
AAPL,2024-10-21 12:23:00,-2.3333541134177005,4.284520915154916,-20.301186542817366,-20.61297092866197,30.44926542401762,-18.510940714419302,56.297196766618875,-16.338507574340753,-3.510088730960248,-8.051077447374437
AAPL,2024-10-21 12:24:00,-0.9056285614606349,-16.041836260030234,15.604285382021164,25.215141295499475,-21.16525177346203,8.71540295383184,15.762007210140712,-18.585736713571343,-8.481364112106059,4.182172345621583
AAPL,2024-10-21 12:25:00,0.4129570675731578,2.9300287175428816,-2.4629939387399054,-9.473431776350894,32.92840998339299,-6.917030881850393,14.197857275610472,10.07811891101159,-3.23974651822275,-1.1602127136579194
AAPL,2024-10-21 12:26:00,1.7004221834741677,4.9953055241526,-9.46080591695568,-23.821047858105477,44.12015303352558,-23.351791884624475,25.0824886470329,-5.227410629315245,-4.561369892761565,2.2352730779793957
AAPL,2024-10-21 12:27:00,0.11801026267820076,-5.320296009075552,7.306802097491931,-23.066089259309994,11.76168951359401,18.23258558378202,1.829159071512112,-0.8113205559126303,-0.039336754226066924,-1.8144077886773369
AAPL,2024-10-21 12:28:00,-2.940308944123069,-2.1122624117983597,-1.6461763397113978,-11.389358591316508,17.34931027906681,-12.514906871781832,18.19223189879855,-8.131714449176785,-1.1800902676244358,-2.6973491831415677
AAPL,2024-10-21 12:29:00,-5.381542141823499,7.094331585783041,-17.482082380167302,-21.774628764411585,53.95815387189829,-14.796597696428266,44.22062869975793,-14.823029632291838,-1.4854747955328127,-0.005286387172714636
AAPL,2024-10-21 12:30:00,-7.532846715328468,-15.32213076564684,-12.463922969405187,37.46656313092095,-20.103618574312783,6.923808044727442,5.940798260599473,-0.7319148936170213,-8.665444944867216,0.5235595589377233
AAPL,2024-10-21 12:31:00,-18.625900566765047,3.883610861062582,-2.9680045918319333,20.74516901015284,3.827028451166306,-2.643941698789625,0.02057542178046401,6.651005090534992,-16.218576218450757,-6.213777377700131
AAPL,2024-10-21 12:32:00,-20.848305178597286,1.9175036418001992,7.7167829487081185,11.250393995927997,12.466371915118367,-1.0341008799952294,-0.5612205780878632,17.138013579016413,-4.5053540852053455,-3.242607784507654
AAPL,2024-10-21 12:33:00,-12.409408896070596,-6.337942311972056,13.151360922698817,1.5988543672410958,5.251139343389873,-3.2551838914745184,-0.020900057088118897,6.609643054117602,-2.069105651723771,-7.764371208236171
AAPL,2024-10-21 12:34:00,-24.271212072460504,1.9973293864023938,1.3960391260980083,28.642330834325428,-22.88040155732166,10.258534701888735,29.855368576852534,-26.4672286753113,-2.697963254930982,-1.5842691206280768
AAPL,2024-10-21 12:35:00,4.387470210858346,-20.174484235563014,9.897660071633306,-3.6389904442472703,9.178725558967404,11.970752056786353,3.648838862228995,-7.84426492244371,0.7287829306476266,-3.043161156352927
AAPL,2024-10-21 12:36:00,-1.4702241195304164,-16.049519743863396,26.458911419423696,1.0245464247598721,1.4702241195304164,11.387833511205978,-1.9978655282817506,-4.426040554962647,-0.1434364994663821,-0.48153681963713985
AAPL,2024-10-21 12:37:00,-1.7694492442749608,-1.2831436572722397,-25.07110369620052,51.85306560209736,-15.977775129595424,3.398280005561183,2.929551728932054,4.775169318159248,-17.01483644163737,2.982283660052831
AAPL,2024-10-21 12:38:00,-21.171978021978024,-1.6016483516483517,-17.27967032967033,7.5247252747252755,-1.3357142857142859,-5.808241758241759,-10.570879120879122,6.454945054945056,-0.5197802197802198,-11.74945054945055
AAPL,2024-10-21 12:39:00,-6.738434196641798,-10.48947553547957,3.8915526593479832,11.680767165892219,-7.410444859951497,3.9892996649203027,-2.1565433104393064,2.0343595534739065,0.006109187848269989,-1.124090564081678
AAPL,2024-10-21 12:40:00,-17.133614190282106,11.076973690222706,-3.6501046359673572,15.181902089977793,5.935737980571523,-1.295384137370119,7.950779972036152,-0.3914938726274137,1.9517121003043125,5.3830407486269385
AAPL,2024-10-21 12:41:00,-21.326253756163023,-9.960031508008285,-8.489657788021121,5.41470957201622,3.1974793593371644,0.39676751174256786,9.055634973889196,6.55833357645068,-6.634186188989701,0.128365959681419
AAPL,2024-10-21 12:42:00,-0.07846973819641892,-13.983307346601851,18.66010374310842,0.49697500857731985,17.347043457288343,5.205159300362455,14.203022613551825,-7.360461442824095,7.057045121797942,4.661102448867284
AAPL,2024-10-21 12:43:00,-1.0061419964976304,-15.56652850539857,6.79797494006689,-3.925517737630651,15.279804102251576,12.610660567501387,2.4814693799630674,-1.5222459221622178,6.266231501503376,-0.5473829514624413
AAPL,2024-10-21 12:44:00,-18.136039690363454,5.073126585756072,-10.999531343428304,7.870844713069054,11.128815914930753,1.4583299665476173,-3.257971201861698,9.763570839864899,-4.106077990917759,-4.08022107661727
AAPL,2024-10-21 12:45:00,-0.9965458102852726,-25.09625836372859,13.017705741684582,13.455977197516848,7.65931544240199,6.9810381893282445,17.91695451580956,-4.800115944829585,-0.13043793328341263,-1.805260996642431
AAPL,2024-10-21 12:46:00,0.9621881672477635,-2.0811373280358927,-2.1730317035595554,-1.8865374739857834,7.913727398037785,-2.551420308656991,-3.4865807183977946,-3.5514473364144976,0.4216330171085705,-7.567772101948701
AAPL,2024-10-21 12:47:00,-12.288389604674474,-9.061829205681736,-1.6053590201207737,18.97914578392783,-10.339779478277878,9.07239077818253,18.39825929638413,-3.094540742732807,1.446935432608855,2.5981468351954624
AAPL,2024-10-21 12:48:00,-4.594127270894555,-22.272329009296804,26.870539948876598,1.2332679429423605,6.060164328895573,4.85139839806465,-5.292434616070528,-6.125503027859407,-4.700302656710785,9.796721175889811
AAPL,2024-10-21 12:49:00,-1.2516384710818076,-26.215098922006586,13.58048126115147,4.223770215116458,-16.813540894923044,31.975897487604612,17.249779710576963,5.503947674138241,9.841873841014603,5.5121016706925205
AAPL,2024-10-21 12:50:00,0.7214113429181451,-15.738790797997535,-29.233190751360837,29.89849232316313,-30.844342750544698,27.036893996254484,9.462512114609671,-4.204224992895191,5.326420415212305,-2.7173160583250136
AAPL,2024-10-21 12:51:00,-1.637105872227585,-6.481199334736743,-38.55107523755248,53.597422686407455,-48.62678963957153,30.942882729905442,22.58731580232842,-9.102941347507008,9.842407043416568,-6.022493341552203
AAPL,2024-10-21 12:52:00,-0.5792327371164283,0.7974943482037782,-14.648711974900978,4.465968349941158,-17.444139532288958,12.642384088367262,14.543778508032059,-2.0650906279803096,9.045264844100746,2.4974165114802527
AAPL,2024-10-21 12:53:00,-4.700850220679968,-4.3701971966829865,-4.633126107331188,5.4776856385042,-6.3740341975321595,-1.2190340402780255,1.8843238596454446,-3.147179385031504,-3.7168586914359407,-3.214903498380283
AAPL,2024-10-21 12:54:00,-0.7510803446092869,0.552145550631692,-1.9974677272852386,-6.861220445349701,-1.063692163716936,8.209105171891773,3.625485122897801,4.754135586689054,14.55877900415623,-1.08399163249016
AAPL,2024-10-21 12:55:00,-7.663694852281938,4.623119903027521,-29.747025197065007,22.23596158397946,-24.228200916648138,2.6670300743790394,18.91824043723686,-6.1052495678556316,2.3617675959862576,-4.836000315590908
AAPL,2024-10-21 12:56:00,0.8795146715319508,3.9475891071085236,-18.57207725002352,17.066675393633947,-19.594768728549045,11.732316641644813,2.43809648480485,5.289360326934011,5.17072811542505,-4.393482591745652
AAPL,2024-10-21 12:57:00,0.10131432308216591,0.05673602092601291,-3.2704263490923156,4.125519235905796,1.6818177631639541,1.9736030136405918,11.833512935996978,1.6129240234680813,1.8763412634817127,0.6119385114162821
AAPL,2024-10-21 12:58:00,0.9181293085613595,3.7572676319587948,-6.196195743932047,0.19775092799783128,-17.821125296947415,12.745518145003079,-9.487336188467383,16.978329675242374,1.2335891222721858,1.7891750628375211
AAPL,2024-10-21 12:59:00,-0.24708723692242363,0.9278377876270602,-3.872714244008599,2.728044799490432,-13.962950184452879,7.548767217813636,-1.053902704424215,-5.8090713660128985,-0.615196793970116,6.525120093420738
AAPL,2024-10-21 13:00:00,-5.452230236024678,4.30439229159843,-1.8571151648028448,-14.066429149148078,12.96732017406068,-9.789108507182341,12.777818626631818,4.986597862342332,-5.84206199073548,3.405613523792972
AAPL,2024-10-21 13:01:00,-6.046051720841931,-11.225343168599224,-23.843883831359033,10.667000661397463,-0.8189023438959169,0.451991553449045,6.460820440477526,4.339118913110832,-4.429517223800641,11.299788836226126
AAPL,2024-10-21 13:02:00,-46.88818086911308,-35.67999913340546,-39.36641106641228,-2.442713361669169,-4.393905132270762,-10.575161504787257,-11.193287142038907,-13.420028895511717,23.44409043455654,-15.810611179340386
AAPL,2024-10-21 13:03:00,1.518614597209563,-9.857673701184883,12.45086353969478,13.001472341022223,10.381640141157773,11.829208441421859,21.87337867208862,-7.6907616443478455,1.6607071911005162,22.468391409006987
AAPL,2024-10-21 13:04:00,-1.7450859530169167,-9.001438257653586,-4.166837887815903,1.2019724676392027,-5.431134853777139,-4.522977878227518,1.1040339702760085,-8.769947263886035,-4.923635367440586,-1.3800424628450105
